transaction_id,customer_id,product_id,site_id,occurred_at,quantity,amount,channel
TXN-000000263,CUST-00694,PROD-0086,SITE-012,2026-03-11T15:17:33Z,23,7190.03,distributor
TXN-000000264,CUST-00727,PROD-0086,SITE-003,2025-09-09T09:12:17Z,33,4200.57,retail
TXN-000000265,CUST-00069,PROD-0049,SITE-001,2026-01-24T21:24:25Z,5,688,distributor
TXN-000000266,CUST-00136,PROD-0054,SITE-001,2024-06-21T07:12:24Z,3,127.56,retail
TXN-000000267,CUST-00162,PROD-0047,SITE-002,2024-07-12T07:48:13Z,1,298.52,online
TXN-000000268,CUST-00512,PROD-0029,SITE-007,2026-07-09T12:21:27Z,20,4196,online
TXN-000000269,CUST-00022,PROD-0100,SITE-004,2025-11-10T07:53:27Z,26,5526.04,online
TXN-000000270,CUST-00170,PROD-0044,SITE-002,2026-02-28T14:25:59Z,24,820.56,retail
TXN-000000271,CUST-00638,PROD-0064,SITE-011,2025-02-04T23:06:05Z,38,6610.48,field-sales
TXN-000000272,CUST-00554,PROD-0079,SITE-013,2024-09-19T05:21:30Z,24,1077.84,online
TXN-000000273,CUST-00474,PROD-0112,SITE-011,2025-12-20T18:40:20Z,30,2216.4,distributor
TXN-000000274,CUST-00706,PROD-0041,SITE-015,2025-02-01T04:04:17Z,4,173.44,online
TXN-000000275,CUST-00387,PROD-0096,SITE-008,2026-07-01T00:40:43Z,19,1918.43,retail
TXN-000000276,CUST-00501,PROD-0120,SITE-009,2026-01-11T20:02:26Z,30,1746.3,distributor
TXN-000000277,CUST-00780,PROD-0079,SITE-003,2025-11-22T12:08:00Z,23,4363.1,field-sales
TXN-000000278,CUST-00050,PROD-0102,SITE-004,2026-01-18T09:27:51Z,32,5041.92,retail
TXN-000000279,CUST-00616,PROD-0047,SITE-004,2025-04-28T15:12:23Z,27,7890.21,online
TXN-000000280,CUST-00291,PROD-0110,SITE-006,2025-11-10T00:38:31Z,23,7754.45,field-sales
TXN-000000281,CUST-00268,PROD-0086,SITE-002,2026-08-25T01:54:26Z,1,183.71,retail
TXN-000000282,CUST-00520,PROD-0059,SITE-014,2026-02-24T19:53:21Z,27,1918.08,field-sales
TXN-000000283,CUST-00100,PROD-0095,SITE-012,2025-11-06T14:07:35Z,21,2625.21,field-sales
TXN-000000284,CUST-00107,PROD-0118,SITE-005,2025-08-08T09:34:17Z,25,9713.5,field-sales
TXN-000000285,CUST-00324,PROD-0025,SITE-010,2024-05-10T23:12:43Z,5,305,retail
TXN-000000286,CUST-00469,PROD-0057,SITE-004,2025-11-16T20:41:11Z,17,236.47,distributor
TXN-000000287,CUST-00198,PROD-0088,SITE-009,2026-01-05T01:22:34Z,14,1120.84,retail
TXN-000000288,CUST-00584,PROD-0072,SITE-009,2025-09-09T16:15:17Z,2,258.2,online
TXN-000000289,CUST-00219,PROD-0045,SITE-002,2025-01-16T14:04:44Z,25,3401.5,retail
TXN-000000290,CUST-00478,PROD-0108,SITE-003,2024-11-29T00:48:50Z,11,91.19,online
TXN-000000291,CUST-00647,PROD-0089,SITE-003,2025-02-27T21:53:41Z,4,112.72,distributor
TXN-000000292,CUST-00258,PROD-0060,SITE-004,2025-08-17T18:10:51Z,27,10416.06,retail
TXN-000000293,CUST-00511,PROD-0038,SITE-010,2026-06-14T17:16:22Z,21,3630.27,online
TXN-000000294,CUST-00086,PROD-0111,SITE-011,2025-07-01T03:02:54Z,3,1131.09,retail
TXN-000000295,CUST-00533,PROD-0020,SITE-006,2025-06-13T21:24:34Z,23,3868.83,retail
TXN-000000296,CUST-00772,PROD-0064,SITE-008,2025-04-26T07:13:20Z,26,4423.38,retail
TXN-000000297,CUST-00695,PROD-0020,SITE-004,2025-08-13T14:14:32Z,22,6722.1,distributor
TXN-000000298,CUST-00182,PROD-0102,SITE-015,2024-07-23T18:10:00Z,35,6043.45,distributor
TXN-000000299,CUST-00529,PROD-0057,SITE-013,2026-08-23T00:27:31Z,4,170.64,field-sales
TXN-000000300,CUST-00724,PROD-0105,SITE-007,2026-01-08T14:21:00Z,28,3048.64,retail
TXN-000000301,CUST-00733,PROD-0084,SITE-011,2026-07-16T18:30:53Z,4,144.4,distributor
TXN-000000302,CUST-00341,PROD-0047,SITE-002,2026-08-15T03:42:54Z,8,468.16,retail
TXN-000000303,CUST-00433,PROD-0107,SITE-012,2026-02-23T23:01:00Z,31,721.37,distributor
TXN-000000304,CUST-00568,PROD-0002,SITE-015,2025-02-14T09:33:40Z,28,7279.72,field-sales
TXN-000000305,CUST-00263,PROD-0028,SITE-004,2026-07-15T11:14:29Z,30,11520,field-sales
TXN-000000306,CUST-00338,PROD-0082,SITE-001,2024-08-29T04:22:16Z,36,1742.76,online
TXN-000000307,CUST-00251,PROD-0054,SITE-001,2026-06-16T03:50:27Z,38,13312.54,retail
TXN-000000308,CUST-00682,PROD-0071,SITE-004,2026-03-30T12:24:02Z,25,6377.25,retail
TXN-000000309,CUST-00272,PROD-0039,SITE-004,2026-04-28T11:11:30Z,18,4951.62,field-sales
TXN-000000310,CUST-00554,PROD-0069,SITE-010,2025-08-06T20:35:11Z,25,452,online
TXN-000000311,CUST-00258,PROD-0114,SITE-015,2026-04-15T05:00:36Z,29,10682.73,retail
TXN-000000312,CUST-00218,PROD-0057,SITE-004,2026-08-03T14:17:28Z,22,4617.14,distributor
TXN-000000313,CUST-00321,PROD-0097,SITE-015,2026-03-10T02:08:25Z,12,510.84,distributor
TXN-000000314,CUST-00747,PROD-0021,SITE-006,2025-03-18T19:50:07Z,30,8805.3,distributor
TXN-000000315,CUST-00168,PROD-0019,SITE-013,2026-06-02T21:06:58Z,38,6069.36,distributor
TXN-000000316,CUST-00549,PROD-0005,SITE-013,2024-11-21T15:27:21Z,19,6025.66,online
TXN-000000317,CUST-00109,PROD-0113,SITE-003,2026-06-19T14:44:24Z,28,3703,retail
TXN-000000318,CUST-00119,PROD-0075,SITE-003,2026-05-06T15:14:38Z,40,14814.8,field-sales
TXN-000000319,CUST-00345,PROD-0009,SITE-006,2026-07-17T03:56:49Z,31,2218.05,distributor
TXN-000000320,CUST-00800,PROD-0117,SITE-010,2025-07-01T10:54:44Z,20,4997.6,retail
TXN-000000321,CUST-00076,PROD-0111,SITE-006,2024-11-13T08:19:08Z,22,1859.22,online
TXN-000000322,CUST-00266,PROD-0012,SITE-001,2025-03-18T17:58:52Z,8,2072.48,field-sales
TXN-000000323,CUST-00072,PROD-0026,SITE-009,2025-12-10T05:26:01Z,14,1517.04,online
TXN-000000324,CUST-00176,PROD-0082,SITE-012,2026-01-30T02:07:03Z,25,4188.25,distributor
TXN-000000325,CUST-00143,PROD-0082,SITE-007,2026-04-22T05:48:17Z,32,5048.32,distributor
TXN-000000326,CUST-00611,PROD-0056,SITE-004,2024-06-19T07:25:48Z,2,528.18,field-sales
TXN-000000327,CUST-00246,PROD-0018,SITE-002,2024-05-01T05:33:03Z,1,240.16,distributor
TXN-000000328,CUST-00715,PROD-0079,SITE-011,2026-04-10T01:48:34Z,1,163.07,online
TXN-000000329,CUST-00386,PROD-0059,SITE-001,2026-07-08T13:29:07Z,39,9677.85,field-sales
TXN-000000330,CUST-00213,PROD-0024,SITE-011,2026-02-03T15:05:16Z,5,1582.15,distributor
TXN-000000331,CUST-00128,PROD-0078,SITE-004,2026-08-28T20:11:33Z,7,2252.46,retail
TXN-000000332,CUST-00532,PROD-0033,SITE-013,2025-03-27T05:19:56Z,9,1301.31,distributor
TXN-000000333,CUST-00068,PROD-0029,SITE-005,2024-09-25T15:36:53Z,21,6388.62,online
TXN-000000334,CUST-00176,PROD-0059,SITE-003,2024-12-25T05:40:08Z,28,10605,retail
TXN-000000335,CUST-00775,PROD-0020,SITE-012,2026-04-30T14:54:00Z,2,214.76,field-sales
TXN-000000336,CUST-00778,PROD-0021,SITE-013,2025-04-22T16:54:22Z,20,5964,distributor
TXN-000000337,CUST-00729,PROD-0118,SITE-010,2026-06-12T05:49:54Z,23,4446.36,retail
TXN-000000338,CUST-00567,PROD-0025,SITE-002,2026-04-27T04:54:20Z,27,5693.49,online
TXN-000000339,CUST-00255,PROD-0054,SITE-007,2026-03-08T00:47:41Z,18,3923.28,online
TXN-000000340,CUST-00235,PROD-0047,SITE-009,2024-09-05T20:12:26Z,6,602.94,online
TXN-000000341,CUST-00375,PROD-0097,SITE-007,2026-06-14T17:14:29Z,25,3239.75,retail
TXN-000000342,CUST-00094,PROD-0119,SITE-007,2025-06-10T04:37:35Z,13,4052.62,distributor
TXN-000000343,CUST-00388,PROD-0043,SITE-011,2026-07-13T23:45:59Z,32,2300.48,field-sales
TXN-000000344,CUST-00177,PROD-0079,SITE-014,2026-07-21T09:10:25Z,18,4415.4,field-sales
TXN-000000345,CUST-00699,PROD-0088,SITE-002,2026-06-30T01:48:56Z,26,6957.6,retail
TXN-000000346,CUST-00240,PROD-0100,SITE-008,2025-07-20T07:59:26Z,29,4751.94,retail
TXN-000000347,CUST-00706,PROD-0043,SITE-015,2024-08-19T08:26:30Z,21,2541.42,field-sales
TXN-000000348,CUST-00556,PROD-0117,SITE-014,2026-04-30T07:05:41Z,13,2482.09,distributor
TXN-000000349,CUST-00410,PROD-0002,SITE-008,2024-09-30T13:57:42Z,20,2612.8,retail
TXN-000000350,CUST-00678,PROD-0116,SITE-007,2026-08-26T20:22:48Z,21,5641.86,online
TXN-000000351,CUST-00227,PROD-0090,SITE-001,2024-10-13T05:21:01Z,17,5178.37,retail
TXN-000000352,CUST-00773,PROD-0085,SITE-015,2025-12-14T21:50:05Z,9,2519.73,retail
TXN-000000353,CUST-00110,PROD-0022,SITE-014,2025-05-11T21:22:19Z,1,114.98,online
TXN-000000354,CUST-00768,PROD-0027,SITE-006,2026-05-27T09:37:05Z,10,3191.8,field-sales
TXN-000000355,CUST-00145,PROD-0043,SITE-012,2026-08-12T08:44:50Z,7,2331.07,retail
TXN-000000356,CUST-00244,PROD-0048,SITE-001,2025-10-25T17:51:18Z,39,4036.89,distributor
TXN-000000357,CUST-00438,PROD-0071,SITE-014,2025-05-15T01:26:29Z,33,2414.61,distributor
TXN-000000358,CUST-00105,PROD-0037,SITE-010,2026-04-30T08:45:22Z,32,2604.48,field-sales
TXN-000000359,CUST-00183,PROD-0039,SITE-010,2025-06-13T12:55:37Z,24,4917.84,distributor
TXN-000000360,CUST-00169,PROD-0092,SITE-011,2026-03-24T08:41:09Z,36,2263.32,online
TXN-000000361,CUST-00771,PROD-0001,SITE-011,2026-03-14T18:49:05Z,25,3987.5,online
TXN-000000362,CUST-00216,PROD-0108,SITE-005,2026-07-29T11:18:59Z,28,631.96,distributor
TXN-000000363,CUST-00051,PROD-0040,SITE-003,2024-12-05T22:44:39Z,6,1034.64,field-sales
TXN-000000364,CUST-00053,PROD-0061,SITE-003,2024-09-06T16:05:33Z,1,53.55,distributor
TXN-000000365,CUST-00425,PROD-0032,SITE-001,2026-06-16T22:40:15Z,13,2625.87,distributor
TXN-000000366,CUST-00197,PROD-0090,SITE-005,2024-06-07T15:54:59Z,27,5299.56,field-sales
TXN-000000367,CUST-00057,PROD-0080,SITE-013,2026-08-10T16:02:24Z,25,5036,field-sales
TXN-000000368,CUST-00163,PROD-0070,SITE-003,2026-04-10T16:25:59Z,10,103.3,retail
TXN-000000369,CUST-00070,PROD-0029,SITE-008,2025-03-31T00:47:33Z,31,10605.41,distributor
TXN-000000370,CUST-00665,PROD-0085,SITE-015,2024-09-27T16:46:05Z,18,4770.36,online
TXN-000000371,CUST-00034,PROD-0064,SITE-001,2025-02-28T07:32:19Z,1,179.29,online
TXN-000000372,CUST-00120,PROD-0073,SITE-002,2025-05-28T15:51:34Z,35,12933.9,retail
TXN-000000373,CUST-00581,PROD-0019,SITE-008,2025-12-21T22:44:39Z,4,517.88,distributor
TXN-000000374,CUST-00234,PROD-0078,SITE-009,2025-09-18T00:27:06Z,28,5812.8,distributor
TXN-000000375,CUST-00243,PROD-0021,SITE-002,2025-03-14T12:33:06Z,26,8555.82,distributor
TXN-000000376,CUST-00023,PROD-0001,SITE-002,2025-05-21T09:20:05Z,8,2856.88,online
TXN-000000377,CUST-00655,PROD-0095,SITE-002,2025-01-18T08:49:19Z,14,3775.24,online
TXN-000000378,CUST-00733,PROD-0072,SITE-001,2026-04-04T04:44:47Z,34,2915.16,distributor
TXN-000000379,CUST-00239,PROD-0063,SITE-011,2026-02-13T14:07:11Z,16,1731.36,field-sales
TXN-000000380,CUST-00434,PROD-0080,SITE-004,2024-10-05T05:49:38Z,27,10421.19,retail
TXN-000000381,CUST-00150,PROD-0069,SITE-005,2025-05-13T05:33:50Z,20,5741.2,field-sales
TXN-000000382,CUST-00799,PROD-0085,SITE-003,2025-09-15T10:23:10Z,32,7950.08,field-sales
TXN-000000383,CUST-00369,PROD-0102,SITE-008,2025-03-16T17:02:46Z,26,1990.04,retail
TXN-000000384,CUST-00207,PROD-0114,SITE-013,2025-12-04T02:08:09Z,11,3186.81,online
TXN-000000385,CUST-00433,PROD-0111,SITE-015,2026-04-26T20:36:23Z,31,9873.81,retail
TXN-000000386,CUST-00447,PROD-0043,SITE-001,2025-02-22T23:30:59Z,28,6325.76,distributor
TXN-000000387,CUST-00579,PROD-0077,SITE-013,2024-07-21T10:16:51Z,23,3428.15,online
TXN-000000388,CUST-00091,PROD-0069,SITE-011,2026-07-15T03:51:44Z,21,1067.01,field-sales
TXN-000000389,CUST-00739,PROD-0105,SITE-010,2026-01-10T00:34:20Z,22,3001.24,distributor
TXN-000000390,CUST-00045,PROD-0112,SITE-010,2026-04-18T07:41:45Z,27,4002.21,retail
TXN-000000391,CUST-00076,PROD-0088,SITE-015,2025-07-03T05:42:48Z,12,100.92,retail
TXN-000000392,CUST-00281,PROD-0064,SITE-001,2026-04-16T16:14:11Z,8,600.16,distributor
TXN-000000393,CUST-00746,PROD-0079,SITE-002,2025-11-24T21:33:45Z,13,1846.91,online
TXN-000000394,CUST-00675,PROD-0010,SITE-004,2025-09-27T15:15:23Z,2,53.3,retail
TXN-000000395,CUST-00374,PROD-0011,SITE-009,2024-11-08T18:10:09Z,32,6922.24,retail
TXN-000000396,CUST-00316,PROD-0111,SITE-004,2026-04-05T04:37:42Z,17,515.95,distributor
TXN-000000397,CUST-00726,PROD-0003,SITE-003,2026-07-26T23:47:01Z,8,264.96,online
TXN-000000398,CUST-00238,PROD-0011,SITE-005,2024-09-28T00:01:02Z,36,9892.8,online
TXN-000000399,CUST-00331,PROD-0101,SITE-004,2025-05-14T16:23:48Z,21,6600.51,field-sales
TXN-000000400,CUST-00325,PROD-0039,SITE-008,2026-04-29T00:05:54Z,18,3589.92,field-sales
TXN-000000401,CUST-00614,PROD-0114,SITE-003,2025-03-27T00:29:29Z,24,266.4,online
TXN-000000402,CUST-00283,PROD-0069,SITE-005,2024-08-22T01:44:48Z,8,732.32,field-sales
TXN-000000403,CUST-00023,PROD-0065,SITE-004,2026-03-28T20:13:36Z,27,2611.44,online
TXN-000000404,CUST-00673,PROD-0017,SITE-002,2026-08-04T10:37:55Z,28,4662,field-sales
TXN-000000405,CUST-00746,PROD-0055,SITE-014,2026-04-27T23:08:23Z,9,3353.94,retail
TXN-000000406,CUST-00318,PROD-0073,SITE-008,2026-05-05T08:47:45Z,7,2282.14,online
TXN-000000407,CUST-00332,PROD-0101,SITE-014,2025-07-03T04:21:28Z,29,6417.12,distributor
TXN-000000408,CUST-00604,PROD-0057,SITE-001,2026-07-20T16:58:15Z,13,3746.6,field-sales
TXN-000000409,CUST-00324,PROD-0017,SITE-013,2025-03-24T07:49:19Z,25,4930.5,online
TXN-000000410,CUST-00031,PROD-0064,SITE-003,2025-04-27T23:17:38Z,2,677.08,distributor
TXN-000000411,CUST-00192,PROD-0040,SITE-008,2024-12-14T20:40:38Z,37,10065.48,field-sales
TXN-000000412,CUST-00606,PROD-0081,SITE-008,2025-10-13T13:28:28Z,13,3534.44,field-sales
TXN-000000413,CUST-00044,PROD-0064,SITE-003,2025-02-10T02:27:06Z,30,1530.9,retail
TXN-000000414,CUST-00770,PROD-0120,SITE-006,2025-01-12T05:15:54Z,9,1299.87,field-sales
TXN-000000415,CUST-00352,PROD-0012,SITE-012,2026-03-16T06:59:25Z,14,4234.86,field-sales
TXN-000000416,CUST-00094,PROD-0108,SITE-012,2025-06-27T16:50:40Z,16,3090.4,field-sales
TXN-000000417,CUST-00271,PROD-0027,SITE-012,2026-06-02T23:17:42Z,11,3785.1,distributor
TXN-000000418,CUST-00528,PROD-0020,SITE-011,2025-06-10T14:07:25Z,16,3456.48,distributor
TXN-000000419,CUST-00347,PROD-0030,SITE-010,2024-08-10T08:57:56Z,34,2880.48,field-sales
TXN-000000420,CUST-00627,PROD-0097,SITE-003,2024-10-11T13:28:51Z,5,250.8,field-sales
TXN-000000421,CUST-00263,PROD-0032,SITE-010,2024-09-25T14:24:33Z,39,15523.95,retail
TXN-000000422,CUST-00353,PROD-0046,SITE-005,2024-12-12T08:14:32Z,17,2368.44,field-sales
TXN-000000423,CUST-00541,PROD-0001,SITE-005,2026-05-08T12:37:36Z,22,7436.66,retail
TXN-000000424,CUST-00423,PROD-0065,SITE-010,2025-09-06T11:30:10Z,6,78.84,distributor
TXN-000000425,CUST-00520,PROD-0008,SITE-008,2025-05-25T03:50:37Z,5,222.15,retail
TXN-000000426,CUST-00639,PROD-0051,SITE-004,2025-08-27T18:00:05Z,5,431.5,retail
TXN-000000427,CUST-00235,PROD-0008,SITE-013,2025-04-21T01:23:46Z,29,5334.55,field-sales
TXN-000000428,CUST-00427,PROD-0032,SITE-004,2026-02-17T02:49:18Z,12,146.4,online
TXN-000000429,CUST-00186,PROD-0064,SITE-008,2026-04-06T02:39:32Z,12,487.68,online
TXN-000000430,CUST-00527,PROD-0060,SITE-009,2026-02-10T04:23:04Z,38,10186.66,field-sales
TXN-000000431,CUST-00455,PROD-0025,SITE-006,2026-05-23T17:20:34Z,25,9319.25,distributor
TXN-000000432,CUST-00457,PROD-0082,SITE-015,2026-05-23T11:06:30Z,40,9582.4,distributor
TXN-000000433,CUST-00461,PROD-0042,SITE-009,2026-06-14T22:24:47Z,31,5507.46,retail
TXN-000000434,CUST-00029,PROD-0064,SITE-014,2025-07-01T16:23:51Z,19,4566.84,retail
TXN-000000435,CUST-00585,PROD-0007,SITE-006,2024-06-22T10:59:11Z,34,5358.4,online
TXN-000000436,CUST-00335,PROD-0028,SITE-008,2024-09-07T15:16:12Z,35,13100.5,retail
TXN-000000437,CUST-00606,PROD-0109,SITE-007,2024-10-15T18:14:05Z,32,11365.44,field-sales
TXN-000000438,CUST-00203,PROD-0032,SITE-015,2026-06-07T04:38:46Z,13,4154.67,online
TXN-000000439,CUST-00333,PROD-0069,SITE-014,2026-05-15T11:36:30Z,21,3190.95,online
TXN-000000440,CUST-00530,PROD-0005,SITE-013,2025-02-24T11:39:23Z,20,4296.6,online
TXN-000000441,CUST-00095,PROD-0083,SITE-003,2024-08-12T05:26:02Z,1,351.26,field-sales
TXN-000000442,CUST-00759,PROD-0069,SITE-012,2025-09-26T04:10:17Z,25,5654.25,field-sales
TXN-000000443,CUST-00332,PROD-0095,SITE-002,2025-01-24T17:52:42Z,12,406.32,field-sales
TXN-000000444,CUST-00458,PROD-0025,SITE-011,2026-06-10T19:35:22Z,19,1971.06,distributor
TXN-000000445,CUST-00497,PROD-0060,SITE-005,2025-05-18T18:08:05Z,13,3664.05,field-sales
TXN-000000446,CUST-00007,PROD-0070,SITE-003,2024-05-16T05:45:15Z,20,6460.8,online
TXN-000000447,CUST-00331,PROD-0053,SITE-012,2025-01-01T03:18:11Z,18,6280.92,field-sales
TXN-000000448,CUST-00670,PROD-0034,SITE-014,2025-08-09T13:49:43Z,38,9302.02,online
TXN-000000449,CUST-00201,PROD-0038,SITE-007,2025-08-11T20:27:22Z,11,265.1,retail
TXN-000000450,CUST-00679,PROD-0046,SITE-010,2025-03-30T10:14:45Z,20,4773,online
TXN-000000451,CUST-00434,PROD-0059,SITE-015,2024-09-07T20:26:07Z,19,1140.19,retail
TXN-000000452,CUST-00397,PROD-0021,SITE-008,2025-03-26T14:40:21Z,16,867.84,distributor
TXN-000000453,CUST-00264,PROD-0044,SITE-014,2025-10-09T20:40:30Z,29,3313.54,online
TXN-000000454,CUST-00615,PROD-0076,SITE-009,2025-09-11T03:45:21Z,4,858.8,retail
TXN-000000455,CUST-00561,PROD-0075,SITE-012,2025-02-28T15:00:58Z,39,14413.62,online
TXN-000000456,CUST-00304,PROD-0077,SITE-014,2026-08-24T21:06:54Z,32,2456.64,field-sales
TXN-000000457,CUST-00344,PROD-0092,SITE-005,2025-12-26T11:53:19Z,27,4058.1,retail
TXN-000000458,CUST-00777,PROD-0064,SITE-001,2025-08-23T18:25:23Z,28,8853.32,online
TXN-000000459,CUST-00117,PROD-0055,SITE-004,2024-06-06T23:38:35Z,27,2639.79,distributor
TXN-000000460,CUST-00249,PROD-0022,SITE-003,2024-09-22T04:04:59Z,28,5231.8,field-sales
TXN-000000461,CUST-00164,PROD-0025,SITE-001,2024-12-27T00:10:01Z,16,5076,retail
TXN-000000462,CUST-00463,PROD-0030,SITE-006,2025-09-01T13:03:16Z,25,9449.75,field-sales
TXN-000000463,CUST-00328,PROD-0043,SITE-006,2025-01-15T09:23:23Z,29,8315.46,field-sales
TXN-000000464,CUST-00370,PROD-0001,SITE-010,2026-07-02T03:01:33Z,27,10217.07,retail
TXN-000000465,CUST-00622,PROD-0041,SITE-015,2026-05-06T10:50:12Z,23,4199.57,distributor
TXN-000000466,CUST-00106,PROD-0111,SITE-012,2025-01-24T05:53:09Z,7,1810.83,retail
TXN-000000467,CUST-00082,PROD-0104,SITE-005,2024-10-31T19:57:30Z,39,9797.58,online
TXN-000000468,CUST-00439,PROD-0051,SITE-012,2025-08-04T14:08:58Z,23,2960.1,online
TXN-000000469,CUST-00675,PROD-0074,SITE-009,2025-11-15T18:21:01Z,5,1838.6,retail
TXN-000000470,CUST-00375,PROD-0043,SITE-014,2026-05-23T07:54:32Z,27,1445.85,retail
TXN-000000471,CUST-00744,PROD-0035,SITE-001,2026-07-08T02:15:11Z,32,12548.48,online
TXN-000000472,CUST-00262,PROD-0102,SITE-012,2024-05-17T06:00:53Z,16,323.84,distributor
TXN-000000473,CUST-00126,PROD-0024,SITE-006,2024-04-17T15:00:20Z,6,611.04,retail
TXN-000000474,CUST-00204,PROD-0118,SITE-001,2025-02-09T17:22:41Z,5,1679.8,field-sales
TXN-000000475,CUST-00276,PROD-0019,SITE-008,2026-06-14T17:36:57Z,10,1569,retail
TXN-000000476,CUST-00581,PROD-0018,SITE-008,2025-07-10T14:54:50Z,26,4278.04,distributor
TXN-000000477,CUST-00031,PROD-0045,SITE-013,2024-03-17T10:31:07Z,5,1476.55,online
TXN-000000478,CUST-00082,PROD-0113,SITE-005,2024-10-09T05:00:02Z,8,1617.12,retail
TXN-000000479,CUST-00438,PROD-0028,SITE-004,2026-06-20T15:51:28Z,9,2844.09,distributor
TXN-000000480,CUST-00616,PROD-0042,SITE-007,2025-12-05T20:40:25Z,8,1303.68,distributor
TXN-000000481,CUST-00394,PROD-0079,SITE-014,2025-11-07T06:57:08Z,11,1184.92,field-sales
TXN-000000482,CUST-00654,PROD-0113,SITE-012,2025-08-28T21:35:49Z,3,777.66,retail
TXN-000000483,CUST-00523,PROD-0116,SITE-007,2025-12-08T01:50:43Z,22,192.06,online
TXN-000000484,CUST-00304,PROD-0089,SITE-013,2025-11-01T12:01:45Z,28,4998.28,field-sales
TXN-000000485,CUST-00739,PROD-0067,SITE-001,2026-08-14T14:25:28Z,10,124.6,online
TXN-000000486,CUST-00153,PROD-0083,SITE-006,2026-03-10T14:57:29Z,2,481.38,retail
TXN-000000487,CUST-00056,PROD-0062,SITE-014,2024-06-16T16:45:25Z,12,3455.88,field-sales
TXN-000000488,CUST-00785,PROD-0055,SITE-004,2024-12-20T18:55:04Z,3,914.31,online
TXN-000000489,CUST-00778,PROD-0094,SITE-006,2025-02-18T07:59:13Z,16,5622.88,distributor
TXN-000000490,CUST-00394,PROD-0016,SITE-014,2025-09-23T07:43:16Z,28,2015.16,field-sales
TXN-000000491,CUST-00425,PROD-0013,SITE-011,2026-07-19T22:07:43Z,40,3248.4,distributor
TXN-000000492,CUST-00367,PROD-0027,SITE-012,2025-03-29T01:38:41Z,36,11667.6,online
TXN-000000493,CUST-00388,PROD-0103,SITE-001,2025-07-23T20:09:10Z,25,2064,field-sales
TXN-000000494,CUST-00045,PROD-0080,SITE-003,2026-08-18T09:43:05Z,40,11006.8,retail
TXN-000000495,CUST-00396,PROD-0098,SITE-008,2026-03-17T11:51:20Z,12,4653.96,retail
TXN-000000496,CUST-00056,PROD-0089,SITE-006,2024-11-06T11:48:01Z,25,1168.25,retail
TXN-000000497,CUST-00251,PROD-0031,SITE-010,2026-04-12T09:04:36Z,15,2260.05,online
TXN-000000498,CUST-00168,PROD-0035,SITE-014,2025-04-18T18:57:50Z,20,2681.2,retail
TXN-000000499,CUST-00428,PROD-0019,SITE-005,2026-03-12T11:18:58Z,13,5081.96,field-sales
TXN-000000500,CUST-00300,PROD-0079,SITE-009,2026-04-20T15:24:57Z,7,1017.17,field-sales
TXN-000000501,CUST-00664,PROD-0022,SITE-004,2026-07-28T15:55:20Z,20,878.8,field-sales
TXN-000000502,CUST-00221,PROD-0118,SITE-014,2025-05-26T23:43:53Z,19,4144.28,online
TXN-000000503,CUST-00128,PROD-0006,SITE-003,2025-07-01T01:02:00Z,6,150.96,online
TXN-000000504,CUST-00702,PROD-0019,SITE-010,2025-11-29T17:46:10Z,38,7426.34,distributor
TXN-000000505,CUST-00390,PROD-0042,SITE-012,2026-04-19T15:52:43Z,9,3188.52,field-sales
TXN-000000506,CUST-00240,PROD-0069,SITE-004,2026-01-24T09:23:19Z,19,3182.5,online
TXN-000000507,CUST-00442,PROD-0054,SITE-011,2025-02-24T14:12:37Z,1,220.03,field-sales
TXN-000000508,CUST-00099,PROD-0071,SITE-002,2025-10-06T22:29:25Z,14,4488.26,field-sales
TXN-000000509,CUST-00786,PROD-0108,SITE-010,2026-04-09T05:21:53Z,31,6534.8,field-sales
TXN-000000510,CUST-00486,PROD-0056,SITE-013,2025-06-23T06:03:25Z,24,7794.24,online
TXN-000000511,CUST-00384,PROD-0049,SITE-003,2026-06-12T00:06:07Z,9,3435.3,retail
TXN-000000512,CUST-00784,PROD-0013,SITE-001,2026-07-06T08:15:39Z,27,9092.25,distributor
TXN-000000513,CUST-00447,PROD-0076,SITE-015,2026-06-09T00:25:36Z,40,5724.8,retail
TXN-000000514,CUST-00540,PROD-0043,SITE-015,2026-02-12T22:02:50Z,3,1133.31,online
TXN-000000515,CUST-00780,PROD-0018,SITE-011,2026-07-31T23:05:29Z,38,706.04,field-sales
TXN-000000516,CUST-00747,PROD-0081,SITE-001,2024-08-23T06:52:59Z,7,1887.9,online
TXN-000000517,CUST-00090,PROD-0118,SITE-004,2026-08-12T11:35:26Z,23,8322.32,online
TXN-000000518,CUST-00680,PROD-0028,SITE-013,2026-04-19T16:26:07Z,18,1274.58,distributor
TXN-000000519,CUST-00232,PROD-0049,SITE-014,2025-08-25T04:08:36Z,31,5542.49,distributor
TXN-000000520,CUST-00239,PROD-0112,SITE-012,2026-04-10T15:05:46Z,28,6125.84,retail
TXN-000000521,CUST-00326,PROD-0107,SITE-009,2025-08-23T20:48:25Z,14,552.16,online
TXN-000000522,CUST-00539,PROD-0097,SITE-005,2025-12-21T20:48:01Z,33,11101.86,distributor
TXN-000000523,CUST-00161,PROD-0021,SITE-011,2026-05-30T23:24:11Z,9,280.17,distributor
TXN-000000524,CUST-00081,PROD-0103,SITE-011,2026-05-08T01:44:07Z,19,2477.22,field-sales
